Date,IBM,AAPL,MSFT,INTC,HPQ
1998-05-18,47.567343,0.931874,14.707847,13.876996,8.858394
1998-05-19,47.710475,0.960484,14.782618,13.909772,8.90863
1998-05-20,47.137949,0.966615,14.654445,13.461778,8.824903
1998-05-21,47.185659,0.944136,14.761256,12.959147,8.690939
1998-05-22,46.541568,0.911438,14.622398,12.991923,8.791412
1998-05-26,46.183739,0.87261,14.291288,13.057492,8.757921
1998-05-27,45.897477,0.874654,14.69717,12.991923,8.766293
1998-05-28,45.825911,0.897133,14.750571,12.849879,8.556974
1998-05-29,44.847846,0.870567,14.494225,12.4893,8.347655
1998-06-01,44.72857,0.858305,14.312651,11.888324,8.222063
1998-06-02,44.108334,0.878741,14.611721,12.106859,8.2723
1998-06-03,43.464242,0.860349,14.408776,11.527744,8.129963
1998-06-04,44.299176,0.876697,14.707847,11.921108,8.263927
1998-06-05,45.372661,0.878741,14.739894,12.205196,8.431382
1998-06-08,45.348806,0.891002,14.643768,12.117782,8.523483
1998-06-09,45.515793,0.9237,14.878744,12.270765,8.506738
1998-06-10,44.752425,0.917569,14.69717,11.986661,8.3644
1998-06-11,44.27532,0.909395,14.579674,11.986661,8.12159
1998-06-12,44.370741,0.919613,14.654445,11.964815,8.138336
1998-06-15,42.844006,0.899177,14.686492,11.691642,8.037862
1998-06-16,41.985218,0.915525,15.359397,12.205196,7.962507
1998-06-17,42.366901,0.919613,15.562333,12.106859,7.836916
1998-06-18,41.531968,0.893046,15.583703,12.183351,7.594105
1998-06-19,40.506193,0.884872,16.181844,12.23798,7.543869
1998-06-22,41.269561,0.89509,16.374096,12.91544,7.691313
1998-06-23,42.653164,0.909395,17.217905,13.155829,7.960005
1998-06-24,42.748585,0.9237,17.933541,13.527339,8.027178
1998-06-25,42.915572,0.933918,17.356755,13.22139,8.127938
1998-06-26,43.130269,0.921656,17.848093,13.352511,8.144731
1998-06-29,43.559663,0.938005,18.360785,13.254166,8.29587
1998-06-30,43.822071,0.938005,18.520997,12.959147,8.043972
1998-07-01,44.561583,0.978876,18.691894,13.144906,7.817262
1998-07-02,43.965202,0.948223,18.328738,12.806172,7.69971
1998-07-06,43.392677,0.993182,18.424863,12.847145,7.67452
1998-07-07,43.464242,0.997269,18.446233,13.133975,7.842452
1998-07-08,43.893637,1.064707,18.777343,13.691237,8.186714
1998-07-09,44.680859,1.036097,18.969603,13.942556,8.001988
1998-07-10,45.22953,1.048358,19.343444,13.942556,7.867642
1998-07-13,45.563503,1.109666,20.091112,14.40148,8.077558
1998-07-14,45.658924,1.093317,19.909538,14.106462,7.960005
1998-07-15,44.657004,1.126014,20.059073,14.729284,7.943212
1998-07-16,45.181819,1.22615,20.059073,14.729284,7.985195
1998-07-17,45.873621,1.205714,20.155207,14.532602,8.052368
1998-07-20,46.565423,1.185278,19.994986,14.292213,8.279077
1998-07-21,48.903236,1.164843,19.27935,14.270359,7.775279
1998-07-22,48.640829,1.144407,19.952262,14.40148,7.439414
1998-07-23,47.28108,1.142363,19.311397,14.434257,7.716503
1998-07-24,47.424212,1.134189,19.450247,14.521671,7.682916
1998-07-27,47.901316,1.126014,19.952262,15.046156,7.716503
1998-07-28,47.877461,1.099448,19.183224,14.969672,7.691313
1998-07-29,48.807815,1.148494,18.916201,14.794844,7.590553
1998-07-30,50.907076,1.193453,19.386169,15.319329,7.691313
1998-07-31,50.573103,1.132145,18.788028,14.762068,7.456207
1998-08-03,50.668524,1.148494,18.531682,14.82762,7.338654
1998-08-04,48.402276,1.11784,17.85877,14.324997,6.985996
1998-08-05,49.141789,1.177104,17.826723,14.712817,7.095152
1998-08-06,49.608242,1.205714,18.264651,15.215632,7.053169
1998-08-07,49.369281,1.193453,18.093754,15.160982,6.918823
1998-08-10,49.656034,1.240455,17.848093,15.150047,6.885236
1998-08-11,49.13032,1.275196,17.677195,14.789328,6.734097
1998-08-12,48.939152,1.309937,17.954896,14.975155,6.985996
1998-08-13,48.246166,1.289501,17.762644,14.90957,6.918823
1998-08-14,47.935517,1.324242,17.816046,15.073536,7.086756
1998-08-17,47.839933,1.371244,18.339415,15.66379,7.422621
1998-08-18,49.273697,1.39168,19.012327,15.991721,7.657726
1998-08-19,49.67993,1.340591,18.894831,15.66379,7.506587
1998-08-20,48.963048,1.328329,19.236626,15.04074,7.52338
1998-08-21,48.89136,1.405985,18.905516,14.854921,7.372241
1998-08-24,49.154216,1.346722,18.862792,14.800263,7.271481
1998-08-25,49.106424,1.33446,19.27935,14.764739,7.380637
1998-08-26,50.038371,1.320155,19.236626,14.516063,7.355448
1998-08-27,47.887725,1.22615,18.670532,13.947663,6.960806
1998-08-28,46.860194,1.11784,17.986943,13.466709,6.918823
1998-08-31,43.060718,1.019748,16.395466,12.450151,6.524181
1998-09-01,45.091884,1.115797,17.303354,13.291816,6.734097
1998-09-02,46.071623,1.162799,17.185858,13.095063,6.734097
1998-09-03,46.549545,1.132145,16.961559,13.422986,6.717304
1998-09-04,45.641494,1.148494,16.512954,13.685324,6.77608
1998-09-08,48.150581,1.250673,17.426187,14.324773,7.069962
1998-09-09,47.218635,1.222063,17.474251,14.210001,7.078359
1998-09-10,46.836298,1.246586,17.217905,13.82742,6.582958
1998-09-11,48.389542,1.230237,17.816046,14.854921,6.717304
1998-09-14,49.369281,1.215932,18.115116,15.007943,6.82646
1998-09-15,49.703826,1.248629,18.510312,15.029813,6.952409
1998-09-16,49.894995,1.220019,18.488958,14.876774,6.952409
1998-09-17,48.46123,1.177104,17.933541,14.516063,6.784477
1998-09-18,47.67266,1.201627,18.008305,14.516063,6.860046
1998-09-21,49.01084,1.207758,18.435548,14.800263,6.991108
1998-09-22,48.843567,1.209801,18.659855,14.614436,6.831071
1998-09-23,50.492396,1.252717,19.418208,15.226559,7.235376
1998-09-24,49.918891,1.258847,18.820067,14.920497,7.193261
1998-09-25,51.042006,1.267022,19.322074,15.445174,7.30276
1998-09-28,51.089798,1.27724,19.023004,15.215632,7.403836
1998-09-29,50.253436,1.291545,19.290035,15.47797,7.462798
1998-09-30,49.13032,1.246586,18.809382,14.997017,7.1343
1998-10-01,47.935517,1.166886,17.783998,14.592582,6.755264
1998-10-02,47.720452,1.14645,17.794683,14.669093,6.704726
1998-10-05,45.976039,1.052445,17.292676,14.089759,6.628919
1998-10-06,45.593702,1.064707,16.683851,13.925801,6.721572
1998-10-07,46.167208,1.044271,16.08571,13.82742,6.671034
1998-10-08,47.218635,1.007487,15.583703,13.71812,6.628919
1998-10-09,48.676295,1.148494,16.555678,14.658159,6.679457
1998-10-12,50.038371,1.224106,17.047008,14.942367,6.991108
1998-10-13,49.01084,1.267022,16.480914,14.614436,6.948993
1998-10-14,49.894995,1.222063,17.121779,14.439543,6.704726
1998-10-15,52.189017,1.19754,18.01899,14.789328,6.999531
1998-10-16,51.973953,1.199583,17.954896,14.647232,7.277491
1998-10-19,53.288237,1.22615,17.591747,14.865847,7.285914
1998-10-20,52.714731,1.179148,17.132456,14.789328,7.412259
1998-10-21,54.554728,1.213889,18.189887,15.226559,7.690219
1998-10-22,54.220183,1.201627,18.798705,15.281217,7.791296
1998-10-23,54.124599,1.160755,18.179202,15.259355,7.808142
1998-10-26,54.698105,1.224106,18.29669,15.55449,7.77445
1998-10-27,55.199922,1.152581,18.01899,15.270282,7.757604
1998-10-28,55.892908,1.203671,18.061714,15.603676,7.875526
1998-10-29,56.872647,1.191409,18.221927,15.696586,8.060833
1998-10-30,56.777063,1.213889,18.093754,15.598213,8.119794
1998-11-02,56.729271,1.230237,18.083069,16.057297,8.170332
1998-11-03,56.346934,1.236368,17.976266,15.816828,8.069256
1998-11-04,56.538102,1.264978,18.029667,16.589311,8.490406
1998-11-05,56.968231,1.248629,18.179202,16.447152,8.456714
1998-11-06,57.41144,1.244542,18.681209,16.698675,8.524098
1998-11-09,57.961862,1.19754,18.916201,16.797091,8.47356
1998-11-10,59.732786,1.148494,19.151177,17.070478,8.591483
1998-11-11,60.163551,1.097404,18.98028,18.142175,8.844173
1998-11-12,60.450728,1.111709,18.585084,17.967205,8.776789
1998-11-13,60.283208,1.166886,18.798705,18.153107,8.793635
1998-11-16,61.025082,1.177104,18.595761,18.699887,8.911557
1998-11-17,60.498591,1.138276,19.119138,18.984213,8.094525
1998-11-18,60.881493,1.158712,18.755981,19.224796,8.060833
1998-11-19,60.713973,1.16893,19.097776,19.749705,7.959756
1998-11-20,61.312259,1.154625,19.418208,19.607538,7.791296
1998-11-23,63.777193,1.185278,20.368828,19.869993,8.3051
1998-11-24,63.274634,1.175061,20.796072,19.323221,8.490406
1998-11-25,63.848987,1.148494,21.233992,19.202925,8.439868
1998-11-27,65.09342,1.14645,21.885535,19.246667,8.380907
1998-11-30,63.226771,1.044271,20.849473,18.831114,8.431445
1998-12-01,65.045558,1.115797,22.131203,20.121516,8.380907
1998-12-02,64.112233,1.177104,21.661235,19.869993,8.540944
1998-12-03,62.604554,1.101491,20.870835,19.159182,8.380907
1998-12-04,62.891731,1.070838,21.768046,20.35116,8.574637
1998-12-07,64.016507,1.103535,22.825471,20.810463,8.709405
1998-12-08,64.39941,1.048358,22.419595,21.007296,8.928403
1998-12-09,64.878038,1.046315,22.836154,20.854205,8.903134
1998-12-10,63.178908,1.046315,22.483676,20.055902,8.599906
1998-12-11,64.327615,1.103535,22.900241,20.373039,8.818904
1998-12-14,62.36524,1.062663,21.86418,19.520053,8.557791
1998-12-15,63.178908,1.097404,22.537084,20.285554,8.877865
1998-12-16,62.939594,1.072881,22.857517,19.968417,8.734674
1998-12-17,63.585742,1.093317,22.964327,20.449584,8.83575
1998-12-18,65.691706,1.150538,23.551784,20.996364,8.869442
1998-12-21,67.534424,1.14645,24.000395,21.466599,8.924832
1998-12-22,69.783976,1.242499,23.6586,20.832326,8.924832
1998-12-23,70.836958,1.301763,24.534444,21.871213,9.161251
1998-12-24,71.961734,1.28337,24.224695,21.871213,9.169695
1998-12-28,72.464293,1.336504,24.331506,21.368175,9.338566
1998-12-29,71.650625,1.33446,24.011073,21.182266,9.220356
1998-12-30,71.507037,1.309937,23.754727,20.854205,9.448332
1998-12-31,70.597643,1.338547,23.701325,20.744841,9.2288
1999-01-04,70.071153,1.348765,24.096522,21.138523,9.313235
1999-01-05,72.607881,1.416203,25.036457,21.565016,9.414557
1999-01-06,72.272842,1.365114,25.84822,22.658577,9.676308
1999-01-07,72.823264,1.47138,25.720047,22.614834,9.845179
1999-01-08,71.818145,1.47138,25.613236,22.691386,9.87051
1999-01-11,72.464293,1.49999,25.207355,24.452016,9.726969
1999-01-12,70.860889,1.508165,24.299465,23.719328,9.51588
1999-01-13,71.028409,1.520426,24.577168,24.320789,9.659421
1999-01-14,69.161759,1.352852,24.224695,23.402198,9.482106
1999-01-15,70.813026,1.350809,25.591874,23.686524,9.524324
1999-01-19,73.613,1.336504,26.595895,24.386402,9.389227
1999-01-20,74.474531,1.326286,27.792177,24.189561,9.693195
1999-01-21,75.431787,1.269065,27.055179,23.358455,9.482106
1999-01-22,68.82672,1.267022,26.702706,22.54922,9.406114
1999-01-25,69.68825,1.287458,27.664004,22.855417,9.642534
1999-01-26,71.076272,1.324242,29.319569,23.959916,9.811404
1999-01-27,68.276297,1.311981,28.817561,23.227228,9.77763
1999-01-28,68.419886,1.336504,29.736134,24.003659,9.980275
1999-01-29,70.166878,1.346722,29.907031,24.659795,10.588211
1999-02-01,68.82672,1.338547,29.554558,24.123948,11.069493
1999-02-02,67.678012,1.281327,28.646663,23.555296,10.410896
1999-02-03,67.103658,1.314024,28.507807,24.276934,10.605098
1999-02-04,64.925901,1.238412,27.183352,22.778085,10.18292
1999-02-05,63.561811,1.187322,27.343571,22.329521,9.718525
1999-02-08,64.029571,1.234324,28.240782,23.1063,9.710082
1999-02-09,62.400076,1.215932,27.35425,21.935664,9.541211
1999-02-10,64.748466,1.252717,27.450382,22.548332,9.77763
1999-02-11,68.438793,1.295632,27.813539,23.325109,10.166033
1999-02-12,66.234182,1.232281,26.959052,22.143537,10.326461
1999-02-16,66.138329,1.252717,26.702706,22.121656,9.524324
1999-02-17,65.371508,1.209801,25.634598,21.815323,9.203469
1999-02-18,66.809298,1.177104,24.908284,22.42799,9.178138
1999-02-19,65.802845,1.215932,25.250079,22.417047,9.2288
1999-02-22,68.223124,1.256804,25.431655,23.248523,9.980275
1999-02-23,67.839714,1.256804,26.563855,23.500157,9.878953
1999-02-24,66.617592,1.224106,26.125928,22.821847,9.558098
1999-02-25,66.569666,1.207758,26.232739,22.362347,9.617202
1999-02-26,65.08395,1.138276,25.65596,20.994791,8.975493
1999-03-01,64.55676,1.103535,25.933668,20.49152,8.899501
1999-03-02,64.317129,1.132145,25.38893,19.222424,9.271017
1999-03-03,63.933718,1.11784,25.570511,20.07579,9.296348
1999-03-04,65.563213,1.093317,26.019117,19.846036,9.11059
1999-03-05,68.390866,1.085143,26.478406,20.064846,9.203469
1999-03-08,68.582572,1.123971,27.172674,20.940084,9.439888
1999-03-09,69.852619,1.115797,27.65332,20.185187,9.144364
1999-03-10,69.589024,1.064707,27.578555,20.458703,9.271017
1999-03-11,70.116214,1.052445,27.589239,20.677513,9.296348
1999-03-12,68.247087,1.085143,27.375617,20.699394,9.321679
1999-03-15,69.78073,1.113753,28.347593,20.633751,9.667864
1999-03-16,69.397319,1.160755,28.892326,21.07137,9.819848
1999-03-17,68.27105,1.113753,28.561215,21.093251,9.887397
1999-03-18,68.103308,1.160755,29.469109,21.322997,9.997162
1999-03-19,64.62865,1.095361,29.255488,20.830679,9.574985
1999-03-22,64.029571,1.14645,29.53319,20.152369,9.342769
1999-03-23,63.406528,1.079012,28.465082,20.053901,9.097352
1999-03-24,64.988097,1.101491,29.266166,20.874441,9.114277
1999-03-25,65.683029,1.105579,30.750839,20.644695,9.156591
1999-03-26,66.090403,1.087186,30.441085,20.425885,9.300456
1999-03-29,68.199161,1.156668,31.57328,21.279235,9.427395
1999-03-30,68.462756,1.173017,31.786902,21.279235,9.342769
1999-03-31,67.959529,1.175061,30.633345,20.808798,9.181979
1999-04-01,67.863677,1.179148,31.680091,21.158894,9.190441
1999-04-05,70.523588,1.211845,32.449129,22.318585,9.672812
1999-04-06,70.16414,1.242499,32.150058,22.83279,9.478171
1999-04-07,71.506077,1.213889,31.893712,23.128181,9.444321
1999-04-08,71.697783,1.205714,32.320956,22.94219,9.655887
1999-04-09,71.434188,1.201627,32.214145,22.898428,9.427395
1999-04-12,70.331882,1.185278,31.786902,21.443346,9.258142
1999-04-13,69.013909,1.132145,30.804242,21.180775,9.588185
1999-04-14,68.774277,1.161776,29.351615,19.955441,9.613574
1999-04-15,68.151235,1.16893,30.376999,20.458703,9.579723
1999-04-16,65.323581,1.158712,29.607961,20.042965,9.528947
1999-04-19,63.933718,1.107622,27.685366,19.430298,9.66435
1999-04-20,65.08395,1.113753,28.411679,19.802274,9.66435
1999-04-21,65.898697,1.123971,28.02716,20.458703,10.172108
1999-04-22,74.573362,1.189366,29.031182,21.53087,10.375213
1999-04-23,76.586268,1.281327,29.394339,21.618394,10.442914
1999-04-26,80.4683,1.338547,30.077928,22.559276,10.764495
1999-04-27,81.283048,1.495903,28.71075,21.793442,10.849121
1999-04-28,78.599174,1.440726,28.069885,21.421465,10.739106
1999-04-29,78.527284,1.405985,28.048523,21.29018,10.612167
1999-04-30,80.204705,1.504077,27.792177,21.421465,10.679868
1999-05-03,81.3789,1.620562,27.300847,22.099775,10.823734
1999-05-04,81.283048,1.520426,26.681344,21.596513,10.764495
1999-05-05,81.330974,1.536775,27.044501,22.417011,10.866046
1999-05-06,80.319542,1.455031,26.63862,20.90649,10.468301
1999-05-07,83.390301,1.49999,27.023139,21.344322,10.823734
1999-05-10,83.918087,1.479554,27.23676,21.234864,10.882972
1999-05-11,84.829719,1.463206,27.300847,21.825938,10.90836
1999-05-12,86.557021,1.520426,27.514469,21.891613,11.272253
1999-05-13,94.425841,1.510208,27.044501,21.03784,11.780013
1999-05-14,91.834888,1.450944,26.275463,20.315416,11.399193
1999-05-17,91.16316,1.450944,27.044501,20.818924,12.016967
1999-05-18,91.547004,1.479554,26.894966,20.643791,12.998635
1999-05-19,90.539412,1.477511,27.108587,20.90649,12.702442
1999-05-20,89.387877,1.389637,26.809517,20.205958,12.72783
1999-05-21,88.428265,1.436639,26.510447,19.965151,12.710905
1999-05-24,85.885292,1.371244,26.403636,19.592993,12.18622
1999-05-25,84.90169,1.356939,26.061841,18.520304,12.118519
1999-05-26,90.683353,1.440726,26.830879,18.104364,12.660129
1999-05-27,89.052013,1.422334,26.788155,18.607871,12.541652
1999-05-28,89.052013,1.440726,27.578555,18.936245,12.770144
1999-06-01,85.981254,1.465249,26.830879,17.754098,12.203145
1999-06-02,87.324711,1.52247,26.809517,18.19193,12.152369
1999-06-03,86.700963,1.55108,26.104566,17.688423,12.380861
1999-06-04,89.052013,1.573559,27.194036,18.629762,12.253921
1999-06-07,92.506617,1.600126,27.42902,18.717329,12.72783
1999-06-08,89.531819,1.559254,27.12995,18.104364,12.262384
1999-06-09,89.819702,1.583777,28.133971,18.607871,12.550114
1999-06-10,88.476245,1.573559,27.300847,19.395969,12.592428
1999-06-11,87.756536,1.518383,26.702706,19.067595,11.966191
1999-06-14,88.668168,1.485685,26.510447,19.045703,11.627685
1999-06-15,88.956051,1.506121,26.553171,19.505427,11.703849
1999-06-16,92.650558,1.567428,27.685366,20.90649,12.287773
1999-06-17,92.266714,1.516339,28.326231,20.315416,12.093131
1999-06-18,92.698539,1.540862,29.052544,19.242727,12.448562
1999-06-21,95.769298,1.520426,30.398361,19.899476,12.733064
1999-06-22,94.713725,1.483642,29.565236,19.505427,12.631335
1999-06-23,94.37786,1.428465,29.394339,19.811909,12.605902
1999-06-24,94.089977,1.383506,28.924371,19.286511,12.326149
1999-06-25,94.521802,1.379419,29.031182,19.374077,12.563516
1999-06-28,94.089977,1.39168,29.650685,19.965151,13.207798
1999-06-29,95.673337,1.483642,30.077928,20.753249,13.207798
1999-06-30,99.223902,1.514295,30.825604,20.840815,13.631669
1999-07-01,100.567359,1.481598,31.167399,22.022962,13.835127
1999-07-02,101.526971,1.514295,31.445107,22.241878,13.801217
1999-07-06,100.567359,1.549036,30.611982,22.373228,13.614714
1999-07-07,101.958797,1.63078,31.551918,22.548361,13.470598
1999-07-08,102.870428,1.782005,31.637366,23.029976,14.352248
1999-07-09,105.461381,1.818789,31.87235,23.205109,14.470932
1999-07-12,105.797246,1.782005,32.192783,22.920518,14.530274
1999-07-13,105.845226,1.755438,32.000523,22.898627,14.826984
1999-07-14,105.36542,1.829007,32.449129,23.818074,14.708299
1999-07-15,104.645711,1.741133,32.256869,23.708616,15.327151
1999-07-16,104.59773,1.735002,33.987204,23.511592,15.462789
1999-07-19,103.350235,1.779961,33.624048,23.664833,15.767975
1999-07-20,98.456212,1.728872,31.893712,22.745385,15.005008
1999-07-21,99.03198,1.7677,32.36368,22.964302,15.267808
1999-07-22,95.09757,1.712523,31.124674,22.373228,14.275952
1999-07-23,95.817279,1.743177,30.846966,22.482686,14.615048
1999-07-26,94.425841,1.665521,29.949755,22.022962,14.335294
1999-07-27,96.920833,1.755438,30.355636,23.664833,14.818506
1999-07-28,98.552174,1.777918,30.761518,24.628064,14.911758
1999-07-29,96.249104,1.761569,29.714771,24.343473,14.4455
1999-07-30,96.489007,1.820833,29.330253,24.16834,14.199655
1999-08-02,93.850074,1.822876,28.988458,24.97833,14.208132
1999-08-03,91.642966,1.806528,28.967096,25.547512,14.716777
1999-08-04,90.971237,1.759525,29.031182,25.514223,14.954144
1999-08-05,94.569783,1.790179,29.30889,25.032409,15.445834
1999-08-06,94.902135,1.769743,29.095269,25.07621,15.055873
1999-08-09,93.89356,1.779961,28.646663,25.733229,14.60657
1999-08-10,91.684299,1.810615,28.347593,25.141912,14.470932
1999-08-11,94.758053,1.951622,28.774836,26.631154,14.835461
1999-08-12,93.077094,1.96184,27.941712,26.609254,13.979243
1999-08-13,94.80608,1.963884,28.945734,27.945192,14.377681
1999-08-16,97.879833,1.978189,28.817561,27.52908,14.954144
1999-08-17,98.744327,1.972058,28.903009,27.682384,14.174222
1999-08-18,95.190299,1.965927,29.052544,27.507179,13.885991
1999-08-19,94.469888,1.920969,28.646663,27.091067,13.869036
1999-08-20,93.557368,1.935274,28.497128,28.010893,14.225087
1999-08-23,95.622546,1.986363,29.543874,29.062123,14.242042
1999-08-24,93.749477,1.974102,31.509193,29.127825,14.437022
1999-08-25,94.037642,2.006799,32.577302,29.324931,14.25052
1999-08-26,94.469888,2.031322,32.342318,28.405105,13.919901
1999-08-27,95.286354,2.117152,31.87235,29.084024,14.191177
1999-08-30,94.661998,2.029278,31.530556,28.821216,13.945333
1999-08-31,95.718601,2.133501,31.637366,28.799316,14.292907
1999-09-01,97.783779,2.243855,31.57328,29.237328,14.242042
1999-09-02,96.727176,2.307206,31.38102,29.894347,14.233565
1999-09-03,99.020484,2.403254,32.769561,31.295986,14.865133
1999-09-07,101.433861,2.497259,32.214145,30.70467,14.818506
1999-09-08,100.473313,2.435952,31.530556,30.113353,14.894803
1999-09-09,103.547066,2.470692,32.150058,30.748471,15.454311
1999-09-10,103.739176,2.532,32.470491,30.617067,15.225421
1999-09-13,101.722025,2.4523,32.085972,29.565837,15.038918
1999-09-14,102.442436,2.544261,32.491853,30.069552,15.030441
1999-09-15,101.385833,2.464562,31.658729,29.084024,14.716777
1999-09-16,99.896984,2.511564,32.128696,28.95262,14.097926
1999-09-17,96.342957,2.515651,32.961821,29.65344,13.674056
1999-09-20,99.993039,2.585133,33.34634,29.456334,14.137319
1999-09-21,97.687724,2.264291,32.342318,28.733614,13.500503
1999-09-22,96.198875,2.299031,32.833648,29.018322,13.407102
1999-09-23,93.749477,2.07015,31.167399,27.156769,12.821232
1999-09-24,96.054792,2.123283,31.08195,26.516179,13.126903
1999-09-27,94.517916,2.004755,31.252847,27.397676,13.058976
1999-09-28,94.902135,1.949579,31.487831,27.156769,12.931614
1999-09-29,92.260628,1.931186,30.59062,26.346446,12.124979
1999-09-30,92.981039,2.07015,30.953777,26.039838,12.328761
1999-10-01,90.483614,2.018037,30.75618,26.258844,11.870253
1999-10-04,92.116546,2.111022,31.637366,26.981564,11.309854
1999-10-05,93.749477,2.221375,31.38102,26.696856,11.360801
1999-10-06,91.588245,2.196852,32.021885,26.959664,12.107997
1999-10-07,89.427012,2.170286,32.043247,26.499751,11.921198
1999-10-08,87.217752,2.143719,32.449129,26.521651,11.878744
1999-10-11,87.79408,2.180504,32.235507,26.806359,11.980635
1999-10-12,84.528217,2.213201,31.637366,26.872061,11.403254
1999-10-13,80.734053,2.09365,31.124674,25.273316,11.309854
1999-10-14,82.222902,2.393036,30.996501,25.700381,11.140037
1999-10-15,82.895286,2.437995,30.09929,24.835303,11.241927
1999-10-18,82.222902,2.39508,30.035204,24.309689,10.630584
1999-10-19,82.318957,2.239767,29.50115,22.820446,10.01924
1999-10-20,82.222902,2.456387,31.530556,24.506794,10.40133
1999-10-21,69.927889,2.489085,31.808264,25.120011,10.189058
1999-10-22,72.185176,2.417559,31.680091,25.733229,10.30793
1999-10-25,72.137149,2.435952,31.594642,24.966707,10.341895
1999-10-26,73.385861,2.454344,31.57328,25.032409,10.409822
1999-10-27,71.464766,2.497259,31.060588,24.331589,9.102225
1999-10-28,72.953615,2.546305,30.718793,25.295216,9.679606
1999-10-29,75.499067,2.619874,31.637366,27.134869,10.078677
1999-11-01,74.346409,2.538131,31.57328,26.631154,10.138113
1999-11-02,72.85756,2.623961,31.637366,27.156769,9.81546
1999-11-03,72.521368,2.664833,31.445107,27.956013,9.968295
1999-11-04,70.360135,2.734315,31.359658,28.591377,10.418312
1999-11-05,69.35156,2.887583,31.295572,28.876195,10.545676
1999-11-08,72.281285,3.151206,30.740155,28.788559,10.78342
1999-11-09,72.040829,2.930499,30.376999,28.065558,10.554166
1999-11-10,74.637761,2.989763,29.778858,27.693104,10.053204
1999-11-11,73.098838,3.016329,30.633345,27.846467,10.027732
1999-11-12,73.772117,2.963196,30.483809,26.707194,10.418312
1999-11-15,72.377468,2.924368,29.736134,25.962285,10.138113
1999-11-16,72.81029,2.981588,29.842944,26.838649,10.341895
1999-11-17,72.137011,2.950935,29.052544,26.203285,11.004183
1999-11-18,75.407222,2.930499,29.031182,27.517831,12.812741
1999-11-19,79.9759,3.02246,29.394339,27.999831,12.719341
1999-11-22,83.005654,2.963196,30.697431,28.218922,12.744813
1999-11-23,81.611005,3.034721,30.633345,27.693104,12.778777
1999-11-24,80.408722,3.096029,31.338296,28.810468,13.228794
1999-11-26,80.793453,3.10829,31.146037,28.131286,12.957086
1999-11-29,80.168265,3.091942,30.825604,27.671194,13.041994
1999-11-30,79.302621,3.200252,31.119336,26.882467,12.889159
1999-12-01,79.579152,3.369869,31.850988,26.751012,13.109921
1999-12-02,80.997835,3.602838,32.406404,27.189194,13.551448
1999-12-03,86.0835,3.760194,32.85501,27.583558,14.264681
1999-12-06,89.257529,3.792891,32.620026,27.29874,14.222227
1999-12-07,89.738442,3.852155,31.786902,27.05774,14.445111
1999-12-08,91.012862,3.59875,31.359658,26.115648,14.91848
1999-12-09,87.237692,3.441394,31.701453,25.677466,15.011879
1999-12-10,83.871298,3.367826,32.085972,25.326921,14.808098
1999-12-13,84.41232,3.237036,33.025907,25.962285,14.634037
1999-12-14,84.063664,3.10216,33.730859,25.392648,14.043918
1999-12-15,82.332375,3.171641,37.063356,27.671194,13.738247
1999-12-16,84.015572,3.214557,38.857778,28.131286,14.485445
1999-12-17,84.64076,3.269733,39.391832,28.76665,14.298646
1999-12-20,84.027589,3.204339,38.537346,28.416104,14.426711
1999-12-21,84.736943,3.351477,39.605454,29.051468,14.796627
1999-12-22,83.101837,3.26769,40.182232,28.920013,14.550017
1999-12-23,83.58275,3.384174,40.139508,29.139104,15.323864
1999-12-27,84.448394,3.247254,40.716286,29.818286,14.762612
1999-12-28,84.496486,3.21047,40.16087,29.095286,15.145284
1999-12-29,83.871298,3.292213,40.310405,29.402013,15.459925
1999-12-30,83.678933,3.279951,40.203595,29.336286,15.681023
1999-12-31,83.005654,3.361695,39.904524,28.854286,15.476932
2000-01-03,89.257529,3.660058,39.840438,30.497469,15.978657
2000-01-04,86.227774,3.351477,38.494621,29.073377,14.771115
2000-01-05,89.257529,3.400523,38.900502,29.314377,14.677574
2000-01-06,87.718606,3.106247,37.59741,27.605467,13.742155
2000-01-07,87.333875,3.253385,38.08874,28.74474,14.13333
2000-01-10,90.796451,3.196165,38.366448,30.059286,15.111268
2000-01-11,91.565913,3.032678,37.383789,31.43956,14.771115
2000-01-12,91.950644,2.850799,36.166145,31.987287,15.289849
2000-01-13,90.988817,3.163467,36.849735,31.92156,15.340872
2000-01-14,92.046826,3.284039,38.366448,36.128107,15.306856
2000-01-18,89.065163,3.398479,39.413194,35.799471,15.45142
2000-01-19,91.950644,3.48431,36.572026,35.076471,15.783069
2000-01-20,91.565913,3.711147,36.230232,33.520924,15.800077
2000-01-21,93.489567,3.639622,35.461194,34.331561,15.391894
2000-01-24,93.489567,3.474092,34.606707,34.638289,15.374887
2000-01-25,91.662096,3.670276,35.140761,35.602289,15.323864
2000-01-26,89.834625,3.602838,33.965842,33.827652,14.796627
2000-01-27,87.333875,3.596707,33.752221,34.397288,14.762612
2000-01-28,85.843043,3.322867,33.581323,32.951288,14.796627
2000-01-31,86.372048,3.392348,33.45315,34.682107,14.728597
2000-02-01,84.64076,3.277908,35.183486,35.558471,14.396948
2000-02-02,87.333875,3.230905,34.457172,35.076471,15.043238
2000-02-03,90.123173,3.378043,35.41847,36.533426,15.442917
2000-02-04,88.96898,3.531312,36.422491,36.730667,16.055191
2000-02-07,87.814788,3.72954,36.443853,37.848366,17.483831
